ID ,name ,category ,main_category ,currency ,deadline ,goal ,launched ,pledged ,state ,backers ,country ,usd pledged 
1004436383,Ten Animal Masks in 10 Weeks,Performance Art,Art,USD,5/29/2010 2:00,2000,2/28/2010 1:17,421,failed,13,US,421
1004448951,A Dancer Descended Mount Kenya - A Memoir,Nonfiction,Publishing,USD,12/15/2014 4:03,11678,11/15/2014 4:03,4640,failed,23,US,4640
1004451940,Streetest Miami - Support Our New Sports Apparel Line,Apparel,Fashion,USD,9/9/2016 6:00,9500,8/2/2016 2:12,0,canceled,0,US,0
1004456764,Press Start Bar,Drinks,Food,USD,6/2/2014 15:18,50000,5/3/2014 15:18,18483,failed,81,US,18483
1004457833,Zombme,Video Games,Games,GBP,6/11/2015 19:03,5000,6/10/2015 19:03,20,failed,1,GB,30.7092296
1004458643,T-Shirt Design Startup,Graphic Design,Design,USD,10/17/2015 1:02,4000,9/17/2015 1:02,60,failed,1,US,60
1004473432,Faceless Neil,Animation,Film & Video,USD,1/14/2013 19:22,6500,12/5/2012 19:22,10120.5,successful,116,US,10120.5
1004480789,StarBird lands on Earth with the debut album There's No Time,Rock,Music,USD,6/6/2014 9:00,5000,5/5/2014 3:34,5480,successful,66,US,5480
1004493837,Downtown Murals,Public Art,Art,USD,10/1/2016 7:59,7500,9/7/2016 21:25,8900.33,successful,99,US,171
1004500333,Zombie USB Keychain (Zed 1.0),Technology,Technology,USD,7/26/2012 1:16,5000,6/26/2012 1:16,5060,successful,172,US,5060
1004506986,Skullgarden Linocut Print Project,Illustration,Art,USD,12/1/2013 22:00,500,11/1/2013 20:30,3090,successful,84,US,3090
1004511073,Soundtrack: The Story of the DJ,Documentary,Film & Video,USD,2/12/2014 10:32,105000,1/13/2014 10:32,11944,failed,193,US,11944
1004513718,Give in to Sweet Surrender,Small Batch,Food,USD,2/18/2015 2:28,5000,1/19/2015 2:28,100,failed,1,US,100
1004516410,The Alaina Blair CD-Tour Project,Indie Rock,Music,USD,3/1/2013 6:00,10000,2/7/2013 8:03,1,failed,1,US,1
100452386,Cemetery Angels - A Photographic Book,Photobooks,Photography,USD,11/25/2015 19:49,3000,10/26/2015 18:49,300,failed,1,US,300
1004551323,Sledge Leather's reply to(insert large-ass metal label here),Music,Music,USD,12/18/2012 8:17,10667,11/9/2012 20:24,1220,failed,30,US,1220
100455559,KENSAKU SHINOHARA : AT MANA TO SPRING 2014,Performance Art,Art,USD,1/12/2014 6:58,1000,12/13/2013 6:58,1390,successful,51,US,1390
1004559427,Help me exhibit at an art show by Geordanna the Artist,Painting,Art,USD,10/22/2015 0:00,1300,10/5/2015 21:25,1486,successful,4,US,1486
1004560254,ExoSkeleton Assault Squad and Hura Technocracy - 15mm Sci-Fi,Tabletop Games,Games,USD,8/1/2014 5:01,1750,7/2/2014 5:01,4245,successful,93,US,4245
1004597770,MoAR - An Online Multiplayer Fighting Game,Video Games,Games,USD,4/1/2013 7:27,75000,3/7/2013 13:16,5396,failed,53,US,5396
1004598628,Esperanza: A Gang Intervention (Photo Documentary),People,Photography,USD,5/6/2016 18:02,6000,4/6/2016 18:02,14006,successful,127,US,14006
1004598691,Jakten på makten - Brädspelet om svensk politik - 2016,Tabletop Games,Games,SEK,7/19/2016 10:23,50000,6/19/2016 10:23,10327,failed,26,SE,740.9903146
100459896,How To Create A Liberal America,Nonfiction,Publishing,USD,8/31/2012 13:55,30000,8/1/2012 13:55,8651.98,failed,161,US,8651.98
100459984,"Cooking With Fire, The Disaster Cookbook",Nonfiction,Publishing,USD,3/7/2013 20:16,1500,1/28/2013 20:16,1692,successful,42,US,1692
1004600408,Paragon - Short Film (Canceled),Shorts,Film & Video,USD,7/31/2010 5:00,10000,6/12/2010 2:19,0,canceled,0,US,0
1004619032,"""Violet Tendencies"" (starring Mindy Cohn) on DVD",Shorts,Film & Video,USD,12/17/2010 6:00,10000,11/30/2010 7:10,11610,successful,106,US,11610
1004621325,Disgruntled Decks: The Original Card Game For Veterans.,Playing Cards,Games,USD,3/3/2016 12:39,15000,2/2/2016 12:39,147526,successful,3527,US,147526
1004621740,We Come From The Sea - An Ambitious Short Film,Shorts,Film & Video,USD,1/26/2011 21:00,20000,12/24/2010 22:56,3355,failed,26,US,3355
1004637630,Elemental - and the burning city,Comic Books,Comics,GBP,7/27/2014 12:39,1500,5/28/2014 12:39,1500,successful,27,GB,2530.07841
1004638242,Sol McNally Photography,People,Photography,USD,10/17/2015 23:28,2000,9/17/2015 23:28,2,failed,2,US,2
1004641424,45 LED Packlight - Lets You Bend Light Where You Need It,Product Design,Design,USD,9/24/2011 18:03,7000,7/26/2011 18:03,32766.9,successful,530,US,32766.9
100464296,FlowPaw : Learn computer coding by building your own gizmos,Technology,Technology,GBP,11/20/2014 23:33,19500,10/21/2014 23:33,20970,successful,145,GB,33780.46396
1004648273,On Home Ground,Documentary,Film & Video,USD,10/25/2014 17:16,10000,9/24/2014 17:16,3440,failed,27,US,3440
1004649506,Pixel Press: Draw Your Own Video Game,Video Games,Games,USD,6/14/2013 6:59,100000,5/7/2013 6:56,108950.86,successful,2256,US,108950.86
1004666737,"Sexy Action Accounting Myths, a short film",Experimental,Film & Video,USD,12/12/2014 16:55,1450,11/13/2014 16:55,1507,successful,42,US,1507
1004671073,Poetry Will Never Be The Same,Poetry,Publishing,USD,2/23/2013 9:51,3000,1/24/2013 9:51,987,failed,35,US,987
1004686676,Ion: A Music Detecting Mood Light with Bluetooth Low Energy,Hardware,Technology,USD,5/1/2014 17:55,20000,4/1/2014 17:55,74026,successful,405,US,74026
1004687584,Bringing Patrizi's Back: A family food truck experience,Food,Food,USD,3/2/2013 18:06,30000,1/25/2013 18:06,40062,successful,117,US,40062
1004692921,Musical Help for Trouble with Numbers (one of many),Classical Music,Music,USD,2/19/2016 20:00,500,2/18/2016 4:29,0,failed,0,US,0
1004696424,Fused By Defiance Album 2015,Rock,Music,USD,2/19/2015 8:59,500,1/19/2015 10:49,665,successful,17,US,665
1004697378,Rolling : a real journey  (Canceled),Documentary,Film & Video,USD,3/3/2011 15:53,160000,1/12/2011 15:53,10,canceled,1,US,10
1004698783,Go Mobile Drool Central,Food Trucks,Food,USD,4/2/2016 9:59,25000,3/3/2016 9:59,1708,failed,16,US,1708
1004727949,Awfully Sudden-The Album,Indie Rock,Music,USD,12/1/2012 22:08,2500,11/1/2012 21:08,2500.5,successful,57,US,2500.5
1004749427,BEYOND PARALLEL: Print Edition Run for coming-of-age novel,Fiction,Publishing,GBP,7/11/2013 14:49,2743,6/11/2013 14:49,1139,failed,49,GB,1770.4067
1004752143,The 'i don't want to apply for x-factor' Music Project,Pop,Music,GBP,7/1/2015 12:11,6500,6/1/2015 12:11,2180,failed,30,GB,3333.435275
1004756907,Off the beaten track,Photography,Photography,GBP,4/21/2015 0:35,60000,3/7/2015 0:35,1,failed,1,GB,1.5255437
1004760459,LOVERS LOST - Feature Film,Narrative Film,Film & Video,CAD,5/31/2014 23:13,10000,5/1/2014 23:13,13065,successful,122,CA,11917.84753
1004763680,Coon's Age Volume One,Graphic Novels,Comics,USD,2/19/2015 19:59,3000,1/19/2015 19:59,169,failed,6,US,169
1004766153,Let Us Make Man (Canceled),Shorts,Film & Video,USD,11/21/2011 7:59,3000,10/13/2011 8:34,55,canceled,2,US,55
1004781384,Might As Well Live: Dorothy Parker Does Hollywood Fringe,Plays,Theater,USD,6/3/2015 8:59,3000,5/2/2015 23:00,4656,successful,56,US,4656
1004783664,Traditional Astrophotography: A window to Cygnus,Photography,Photography,USD,3/25/2012 5:52,2000,2/9/2012 5:52,3053,successful,43,US,3053
1004784584,Hole in the Wall - Hector Records His Debut Studio Album!,Rock,Music,USD,8/10/2014 17:05,1000,7/11/2014 17:05,1045,successful,20,US,1045
1004807406,Lighten Up,Music,Music,USD,3/13/2016 2:30,500,2/12/2016 2:30,1,failed,1,US,1
1004808301,Surrender to Spirit Creative Writing Project - Phase 1,Fiction,Publishing,USD,9/8/2012 23:39,2500,7/10/2012 23:39,60,failed,3,US,60
1004812579,Newton's Wildlife Adventures,Children's Books,Publishing,GBP,8/13/2014 18:26,3000,7/14/2014 18:26,13,failed,4,GB,22.25749175
1004814701,The Secret Tomato Project,Farms,Food,USD,8/6/2015 1:13,1000,7/30/2015 1:13,1531,successful,42,US,1531
1004814890,XSTINK,Video Games,Games,USD,2/28/2012 6:20,2500,1/14/2012 6:20,125,failed,4,US,125
1004817817,Opening an online-gallery for great Dinosaur Art and Artists,Mixed Media,Art,USD,6/3/2013 3:00,999,5/4/2013 0:45,1653,successful,28,US,1653
1004830984,Qi Aerista: The Ultimate Wi-Fi-Enabled Smart Tea Maker,Product Design,Design,HKD,12/15/2016 16:51,600000,11/15/2016 16:51,1024369,live,961,HK,35693.04679
1004846489,Bring Victorian to Life.,Pop,Music,USD,10/22/2013 5:00,4000,10/15/2013 4:23,4542.83,successful,21,US,4542.83
1004856971,Thank You Letters from Krys,Publishing,Publishing,USD,12/5/2014 23:30,1000,11/5/2014 23:30,0,failed,0,US,0
1004859669,"MargOH! in ""What makes a legend drink more? London Style""",Theater,Theater,USD,12/21/2010 5:59,1200,10/31/2010 16:44,110,failed,4,US,110
1004866875,Original paintings from £10,Painting,Art,GBP,7/29/2015 12:12,500,6/29/2015 12:12,92,failed,4,GB,144.8812053
1004871321,OPUNTIA,Documentary,Film & Video,USD,7/15/2016 6:59,15000,6/15/2016 16:30,17933,successful,117,US,16699
1004889267,Debut Hip-Hop Album by MikelWJ,Music,Music,USD,12/26/2011 1:44,210,10/27/2011 1:44,5,failed,1,US,5
1004921259,Temple Flower | Vibrant Activewear and Yoga Apparel,Apparel,Fashion,USD,3/12/2015 13:15,20000,2/10/2015 14:15,22665,successful,103,US,22665
1004922401,Scorned starring American Idol alum & 2x Grammy nominee Chip,Shorts,Film & Video,USD,2/3/2012 5:59,4500,1/9/2012 1:13,0,failed,0,US,0
1004930345,"The ""Here I AM' Project",Hip-Hop,Music,USD,5/15/2014 2:48,500,4/15/2014 2:48,76,failed,3,US,76
100495978,A Weekly Video Series,Animation,Film & Video,USD,3/26/2016 15:12,500,2/25/2016 18:51,2,failed,2,US,2
1004959988,Bike Pouch,Product Design,Design,USD,6/21/2012 22:11,31400,5/22/2012 22:11,1004,failed,27,US,1004
1004964278,GLOBAL INTERSECTION 13: A World of Materials and Methods,Mixed Media,Art,USD,9/22/2013 19:31,2100,8/23/2013 19:31,175,failed,3,US,175
1004968643,Zombie T-Shirts & Hoodies,Fashion,Fashion,USD,6/9/2012 20:47,3000,5/10/2012 20:47,0,failed,0,US,0
1004979544,Moustache Bow Tie Project for Mo Bros & Mo Sistas,Fashion,Fashion,USD,11/28/2012 8:59,500,10/24/2012 20:51,1162,successful,44,US,1162
100497966,"My first official music video for my single ""Forever""",Hip-Hop,Music,USD,7/31/2013 20:54,700,7/1/2013 20:54,0,failed,0,US,0
1004982490,Personalized Children's Book (Canceled),Publishing,Publishing,USD,6/17/2015 19:07,30000,5/18/2015 19:07,6353,canceled,141,US,6353
1004989778,Our Bible App,Product Design,Design,USD,10/2/2016 5:59,40000,8/29/2016 20:52,2328.11,failed,45,US,0
1004990910,Een leven lang FLOW,Nonfiction,Publishing,EUR,10/30/2016 20:00,10000,10/6/2016 18:39,10317,successful,56,NL,3540.041526
1004999687,Garment Collective: Ethically sourced. Redemptively Made.,Apparel,Fashion,USD,1/25/2015 5:19,20000,12/8/2014 19:25,26695,successful,296,US,26695
1005000674,In The Beginning by Mark Barnes,World Music,Music,USD,4/4/2016 9:00,2000,3/14/2016 0:37,772,failed,20,US,772
10050058,The Challis Effect: Your Heart Was Built On A Graveyard....,Rock,Music,USD,5/14/2012 1:26,3500,4/14/2012 1:26,0,failed,0,US,0
1005008262,A:LOG,Design,Design,USD,6/28/2013 4:01,20000,5/29/2013 4:01,30673,successful,775,US,30673
1005014904,Worlds of Adventure: Fantasy Realms,Tabletop Games,Games,GBP,8/15/2016 0:59,10000,7/15/2016 7:55,294,failed,15,GB,213.3586202
1005018489,Perfect Boots - Fernando Berlin,Footwear,Fashion,EUR,10/16/2015 21:12,20000,9/16/2015 21:12,34411,successful,79,DE,38934.75093
1005023399,The Dihydrogen Monoxide Conspiracy,Documentary,Film & Video,USD,4/7/2016 15:13,25000,2/22/2016 15:13,16680.01,failed,502,US,16680.01
1005027414,3D survival Kit,Product Design,Design,USD,12/17/2015 1:23,500,11/2/2015 1:23,1919,successful,43,US,1919
1005030157,Tons Of Music For A Buck!!!,Rock,Music,USD,8/15/2015 23:41,1,7/16/2015 23:41,113,successful,13,US,113
1005036020,Adoree - European Promo Tour (Summer 2011),Electronic Music,Music,USD,6/19/2011 17:12,15000,5/20/2011 17:12,845,failed,20,US,845
1005037455,Read The Bible in 1 Year Card System,Nonfiction,Publishing,USD,8/31/2013 13:14,4500,8/2/2013 21:29,145,failed,11,US,145
1005040851,Rob Wiley Custom Leatherwork,Fashion,Fashion,USD,4/27/2015 3:47,20000,3/28/2015 2:47,540,failed,4,US,540
1005051188,N3ON LOVE official launch,Video Games,Games,USD,3/3/2016 8:26,450,2/1/2016 8:26,115,failed,4,US,115
1005053619,Famous Paintings - a tribute to another art form (Canceled),Photography,Photography,USD,6/1/2012 22:30,10000,4/2/2012 22:30,0,canceled,0,US,0
1005063605,LittleRP - Affordable Flexible Open 3D Resin Printer,3D Printing,Technology,USD,9/10/2014 17:03,25000,8/11/2014 17:03,118923.5,successful,290,US,118923.5
1005072084,Fallen Guardian Angels Film Project,Narrative Film,Film & Video,USD,4/23/2012 3:51,1001,3/9/2012 3:51,670,failed,5,US,670
1005080604,"a hilarious film called ""mooo""",Shorts,Film & Video,USD,11/1/2013 7:59,1600,9/30/2013 19:49,1760,successful,37,US,1760
1005097329,Bondurant Brothers Distillery,Drinks,Food,USD,11/4/2014 19:15,20000,10/5/2014 19:16,750,failed,9,US,750
1005100517,My Summer as a Goth 2016 Finishing Funds,Narrative Film,Film & Video,USD,8/18/2016 1:45,50000,7/4/2016 1:45,20677,failed,189,US,2805
100510248,Without You,Film & Video,Film & Video,GBP,3/17/2013 12:23,2000,2/5/2013 13:23,15,failed,2,GB,23.54680875
1005103612,Duo: A DIY twin lens reflex camera for instant film,Product Design,Design,USD,2/20/2013 19:58,10000,1/11/2013 19:58,19711,successful,115,US,19711
1005115850,Western Sydney Arts Academy,Art,Art,AUD,1/22/2015 2:42,100000,11/23/2014 2:42,16,failed,3,AU,13.81872768
1005116685,Crazy Train,Children's Books,Publishing,USD,9/28/2015 17:58,4500,8/29/2015 17:58,0,failed,0,US,0
1005125521,1862 Railway mania in the Eastern Counties,Tabletop Games,Games,GBP,7/16/2013 1:00,12000,6/30/2013 13:21,18312,successful,139,GB,27862.85854
1005127698,MY LIFE AS I SEE IT,Nonfiction,Publishing,USD,11/9/2012 17:15,5000,10/2/2012 1:06,51,failed,3,US,51
1005129219,PongCaddie - Save Your Balls With Our Beer Pong Nets,Product Design,Design,USD,4/6/2016 19:03,25000,3/7/2016 19:03,7068,failed,78,US,7068
1005136256,Julia Fanning's Debut EP,Pop,Music,USD,7/26/2015 20:47,6000,6/29/2015 20:47,7591,successful,70,US,7591
100513718,Sprite Lamp - Dynamic lighting for 2D art,Video Games,Games,AUD,12/13/2013 0:05,6000,11/13/2013 0:05,30353.8,successful,547,AU,28480.84275
1005139968,Z Day by Lena Pendleton,Fiction,Publishing,USD,7/26/2016 7:34,900,6/11/2016 7:34,140,failed,3,US,140
1005149661,The road to Italy!,Classical Music,Music,USD,3/13/2015 4:32,4300,1/27/2015 5:32,1046,failed,10,US,1046
1005150398,Models & Me © : The App (Canceled),Apps,Technology,EUR,1/30/2016 19:42,1500,12/11/2015 19:42,0,canceled,0,IE,0
1005151341,Immersive Cinema,Film & Video,Film & Video,USD,4/14/2012 23:26,2000,3/15/2012 23:26,0,failed,0,US,0
1005155704,BBQ Dragon - The Barbecue & Fire Supercharger!,Product Design,Design,USD,6/1/2013 7:00,100000,4/29/2013 14:12,103307.65,successful,854,US,103307.65
1005157364,Dineamics,Apps,Technology,USD,4/28/2015 18:00,1000,4/14/2015 18:00,35,failed,3,US,35
1005163765,The UNEARTHING,Dance,Dance,USD,12/20/2011 18:30,14000,11/10/2011 18:30,14401,successful,261,US,14401
1005175741,UNCLE SAMta – FINAL HOURS,Animation,Film & Video,USD,7/5/2014 5:59,100000,6/9/2014 15:27,25877,failed,118,US,25877
1005181228,You Know You Like It,Music Videos,Film & Video,GBP,11/7/2016 22:00,1500,10/17/2016 22:00,1520,successful,25,GB,487.561096
1005185256,Local Music Connection,Music,Music,USD,12/18/2015 21:50,1500,11/18/2015 21:50,69,undefined,0,"N,""0",
1005191083,IGLOO GLASS - World's Coolest Beer Glass,Product Design,Design,EUR,12/23/2016 18:38,40000,11/17/2016 18:38,9502,live,162,IE,6221.505393
1005202790,Treasure Book Covers,Mixed Media,Art,GBP,6/13/2015 16:15,4500,5/14/2015 16:15,0,failed,0,GB,0
1005205097,We Came To Sweat,Dance,Dance,USD,5/3/2011 5:59,2223,4/11/2011 9:17,2845,successful,97,US,2845
100520530,Finish El Toro The Tot Food Trailer!!,Food,Food,USD,4/28/2013 7:37,28000,3/29/2013 6:37,28036,successful,75,US,28036
1005211667,Phil KIng and Leeland,Indie Rock,Music,USD,6/1/2013 0:50,7000,5/2/2013 0:50,0,failed,0,US,0
1005217119,"Elbows & Knees: the ""Crippled By a Crush"" EP",Indie Rock,Music,USD,3/1/2012 5:59,850,1/28/2012 0:52,900,successful,32,US,900
1005217515,Broadway Comes To Denver: Scholarship fund,Theater,Theater,USD,4/3/2010 8:33,3600,1/3/2010 9:25,3661,successful,30,US,3661
100522240,DO NOT DUPLICATE - Selected by 2015 Devon Film Commision,Film & Video,Film & Video,GBP,4/10/2015 23:07,1500,3/11/2015 22:07,277,undefined,0,"N,""0",
100522710,Hollander & Lexer F/W13 Women's Clothing Project (Canceled),Fashion,Fashion,USD,6/10/2013 19:38,35000,5/11/2013 19:38,391,canceled,6,US,391
1005235197,For Love of Libya,Journalism,Journalism,USD,11/14/2011 3:59,2000,9/18/2011 17:24,2095,successful,40,US,2095
1005236629,GEEX Season One!,Webseries,Film & Video,USD,8/22/2013 19:02,70000,7/18/2013 19:02,9908,failed,139,US,9908
1005237669,The Old Soul of a Lion,Film & Video,Film & Video,USD,10/14/2014 20:16,3000000,8/15/2014 20:16,4,failed,2,US,4
1005239027,Between a Rock and Hard Place (Canceled),Mobile Games,Games,AUD,7/6/2016 16:00,20000,5/8/2016 17:31,0,canceled,0,AU,0
1005240050,Kevin Woody - First Solo Album,Country & Folk,Music,USD,7/19/2015 17:34,14000,6/19/2015 17:34,14200,successful,78,US,14200
1005247768,Norman Einstein's NORMANTHOLOGY,Nonfiction,Publishing,USD,9/7/2012 23:39,2000,8/8/2012 23:39,2661.32,successful,111,US,2661.32
100524873,PRESIDENT OF THE UNITED STATES (Suspended),Academic,Publishing,USD,10/25/2015 4:54,5500,8/26/2015 5:54,0,suspended,0,US,0
10052511,Please Donate Money For My First Music Video Shooting in September,Country & Folk,Music,USD,9/17/2010 5:29,5000,8/18/2010 5:29,0,failed,0,US,0
1005251354,Kronos at the Pino Family Ranch,Sculpture,Art,USD,10/5/2013 22:27,3000,9/5/2013 22:27,3299,successful,51,US,3299
100525355,The Stolen Crystals,Video Games,Games,EUR,6/2/2016 18:27,500,5/3/2016 18:27,15,failed,2,FR,17.2003161
1005254734,Bicycle protection on the move. (Canceled),Product Design,Design,USD,9/23/2015 0:59,40000,9/1/2015 9:55,20670,canceled,86,US,20670
1005260657,Low Shoulders - A Short Film,Shorts,Film & Video,USD,5/3/2011 19:50,5000,4/3/2011 19:50,5350.51,successful,118,US,5350.51
1005272778,The Endless Whispers Cycle Featurettes,Thrillers,Film & Video,USD,12/3/2014 6:00,5800,10/24/2014 16:29,5825,successful,39,US,5825
1005276297,Dexter's Etsy Shop Expansion,Accessories,Fashion,USD,9/4/2016 22:31,200,8/5/2016 22:31,205,successful,5,US,25
1005283757,Inflatable Jake band T-shirts,Fashion,Fashion,USD,11/22/2016 2:00,360,11/14/2016 21:18,22,failed,2,US,21
1005286348,WANTED: THE BEST TASTING FUDGE ON EARTH (Canceled),Food,Food,AUD,12/16/2014 0:17,800,10/17/2014 0:17,0,canceled,0,AU,0
1005292230,Saga of the Splintered Realm,Tabletop Games,Games,USD,4/13/2014 2:53,1000,3/14/2014 1:53,3438.13,successful,99,US,3438.13
1005300534,Make COOLRUNNINGS first physical release a reality.,Indie Rock,Music,USD,9/7/2011 23:06,2100,6/9/2011 23:06,3173,successful,82,US,3173
1005302689,51st Studios Unplugged: Wood Headphones featuring Bluetooth,Hardware,Technology,USD,5/8/2014 22:09,60000,4/8/2014 22:09,45687.01,failed,108,US,45687.01
1005313842,Will the Film,Film & Video,Film & Video,USD,9/22/2016 18:48,10000,8/23/2016 18:48,10600,successful,245,US,2605
1005346286,Edgar Wallace Jr. (Gets Saxy in the studio for new C.D.),Jazz,Music,USD,3/10/2012 5:00,18000,1/19/2012 10:20,0,failed,0,US,0
1005351933,LEGO My Chess Set,Product Design,Design,USD,10/1/2014 21:00,1250,9/1/2014 21:00,1504,successful,42,US,1504
1005359874,Feeding Fingers - Their first double album,World Music,Music,USD,12/1/2010 19:15,7000,10/17/2010 19:15,1550,failed,16,US,1550
1005359971,Telemetry Webisodes,Indie Rock,Music,USD,5/17/2015 20:42,2000,4/17/2015 20:42,2040,successful,32,US,2040
1005361089,Songs Without Words,Indie Rock,Music,USD,11/12/2011 16:23,5000,9/13/2011 16:23,5170,successful,68,US,5170
1005361310,Chris Custom Built PC's,Gadgets,Technology,USD,4/4/2015 2:49,7000,2/3/2015 2:49,0,failed,0,US,0
1005364432,Code name: Interstellar (Canceled),Festivals,Theater,USD,5/3/2016 4:30,3000000,3/4/2016 4:30,0,canceled,0,US,0
1005373425,Make a Record with Ben Cyllus - be a part of the new project,Indie Rock,Music,USD,5/14/2011 20:47,13000,3/30/2011 20:47,10375,failed,59,US,10375
1005383742,"STILL MOTION presents ""Moments Defined"" NYC",Dance,Dance,USD,5/1/2014 6:59,25000,3/18/2014 21:41,27431,successful,97,US,27431
1005387641,Letters from Basic Training,Anthologies,Publishing,USD,8/16/2014 19:00,1000,7/17/2014 1:28,50,failed,1,US,50
1005393309,A Major Factor,Film & Video,Film & Video,USD,2/4/2013 22:06,3500,1/8/2013 9:38,5,failed,1,US,5
1005393753,A watch that INSPIRES your life.,Fashion,Fashion,AUD,9/21/2014 16:43,10000,8/7/2014 16:43,4233,failed,54,AU,3935.273003
1005395063,The ManBoy LP by OLIVER MANNING,Indie Rock,Music,GBP,3/13/2015 15:10,2000,2/11/2015 16:10,2292,successful,94,GB,3493.284713
1005397520,REDS.box - Get your privacy back in the cloud,Hardware,Technology,EUR,2/18/2016 12:01,50000,1/19/2016 12:01,33916,failed,209,DE,36950.76637
1005400392,"The ODYSSEY by Homer - Amazing Youth Actors, Giant Puppets!",Theater,Theater,USD,2/22/2013 9:52,2700,2/8/2013 1:49,2752,successful,30,US,2752
1005413300,NAMM Marketing -keeping up with the big dogs,Sound,Technology,USD,6/26/2014 1:59,2800,6/12/2014 1:59,545,failed,11,US,545
1005414218,Debut EP Album Promotion,R&B,Music,USD,11/26/2014 18:46,5500,10/27/2014 17:46,131,failed,5,US,131
1005420341,Doodle: The Creatively Interactive Children's Book.,Children's Books,Publishing,USD,9/26/2014 23:40,15000,8/27/2014 23:40,65,failed,9,US,65
1005421547,The Green Lamp Prototype (Canceled),Hardware,Technology,USD,10/4/2015 19:06,500,9/4/2015 19:06,0,canceled,0,US,0
1005422939,A Ninjutsu Pencil Holder,Design,Design,CAD,11/18/2014 5:59,500,11/1/2014 21:21,423,failed,24,CA,377.8378043
1005423973,Bocusini - World's first plug & play 3D Food Printing System,3D Printing,Technology,EUR,6/11/2015 9:42,30000,5/12/2015 9:42,40581,successful,149,DE,45283.86513
1005426415,"The Conservative Theatre Festival: Columbus, OH, 1/7/17",Festivals,Theater,USD,7/31/2016 18:00,1200,7/1/2016 14:49,11,failed,1,US,0
1005457160,Spread the Love,Food,Food,USD,10/8/2014 22:53,7000,9/8/2014 22:53,0,failed,0,US,0
1005469380,Fashion wear for Sweater Weather!100% Wool Hoodie & Sweaters,Fashion,Fashion,USD,4/6/2014 1:52,21000,2/5/2014 1:52,2425,canceled,28,US,2425
1005477477,Aivot,Wearables,Technology,MXN,1/27/2017 23:23,72083,11/28/2016 23:23,200,live,3,MX,0
1005478066,FashionRider Show & Tell - Video Documentary,Film & Video,Film & Video,GBP,5/24/2013 13:29,16000,4/24/2013 13:29,0,failed,0,GB,0
100548130,SHRED. Pro Rider Snowboard game.,Video Games,Games,USD,1/14/2016 7:50,10000,12/15/2015 7:50,21,failed,2,US,21
1005482513,The Riddle of the Sphinx,Art Books,Publishing,USD,11/2/2012 7:00,2000,10/12/2012 11:50,2315,successful,17,US,2315
1005484231,Weekend Love,Hip-Hop,Music,USD,8/8/2013 22:50,8000,7/9/2013 22:50,51,failed,2,US,51
1005488729,Los Angeles Women's Theatre Festival - 24th Anniversary!,Theater,Theater,USD,1/14/2017 9:27,10000,11/30/2016 9:27,621,live,7,US,0
1005488974,Gender neutral pair dance - exploring gender roles in dance,Dance,Dance,GBP,12/16/2015 22:00,2000,11/22/2015 16:26,819.61,failed,24,GB,1245.100778
1005515884,Illusions of Reality,Digital Art,Art,GBP,3/16/2015 10:16,7000,2/14/2015 11:16,200,failed,6,GB,307.899784
100551656,Daniel: an Ordinary Tragedy: a new musical,Musical,Theater,USD,5/4/2015 17:55,1000,3/29/2015 22:57,1100,successful,17,US,1100
1005519605,Glass Paradise,Art,Art,GBP,8/13/2015 1:00,3000,7/30/2015 21:18,3440,successful,81,GB,5371.416242
1005520873,THE GENESIS COLLECTION,Painting,Art,USD,2/26/2012 21:29,500,1/27/2012 21:29,0,failed,0,US,0
1005523562,Tail Feather Belts (Canceled),Ready-to-wear,Fashion,USD,4/13/2015 0:36,800,3/4/2015 0:36,375,canceled,18,US,375
1005529974,"Attention, a life in Extremes",Documentary,Film & Video,GBP,4/18/2013 10:54,20000,3/19/2013 9:54,1624,failed,41,GB,2453.431626
1005536083,The Journey West  ~ a novel based on a true story (Canceled),Fiction,Publishing,USD,5/1/2015 1:23,12000,4/1/2015 1:23,0,canceled,0,US,0
1005556588,Medieval Trading MMO (Canceled),Video Games,Games,NOK,3/27/2015 15:44,700000,2/25/2015 16:44,0,canceled,0,NO,0
1005556843,North State Grocery Documentary (Canceled),Documentary,Film & Video,USD,10/21/2015 17:46,5000,9/21/2015 17:46,0,canceled,0,US,0
100555757,Covalence: A Molecule Building Game,Tabletop Games,Games,USD,11/5/2015 6:00,7500,10/6/2015 9:24,38317,successful,1447,US,38317
1005574462,Professor Vogel's Alternative History Machine I&A Issue III,Art Books,Publishing,USD,8/31/2011 17:00,800,8/9/2011 8:57,2800,successful,54,US,2800
1005580823,Monadnock Gymnastics,Spaces,Dance,USD,6/21/2016 2:30,50000,5/22/2016 2:30,675,failed,10,US,675
100558945,Banaau - getting to the next level,Music,Music,EUR,7/10/2016 14:52,600,6/5/2016 14:52,609,successful,14,IT,245.5078313
1005596335,The Purveyor (Canceled),Webseries,Film & Video,USD,8/9/2012 13:42,60000,7/10/2012 13:42,775,canceled,14,US,775
1005604448,Solo Art Show Miami,Mixed Media,Art,CAD,11/13/2016 5:29,9800,10/14/2016 5:29,683,failed,11,CA,0
1005610030,Cinema Verde,Film & Video,Film & Video,USD,3/6/2011 6:00,5000,2/9/2011 1:28,301,failed,12,US,301
1005616872,The Dousing Sauce Story,Food,Food,USD,6/1/2015 0:37,25000,4/8/2015 7:55,100,failed,3,US,100
